dataset,cell,window,chemistry,model,parameter_set,parameter_match_grade,parameter_match_level,protocol,c_rate,initial_state_value,time_s,elapsed_fraction,q_fraction,current_A,abs_current_A,dI_dt_A_s,abs_dI_dt_A_s,voltage_exp_V,voltage_sim_V,residual_mV,abs_residual_mV
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5455.229827600124,0.7593538921135997,,0.0006316768121905625,0.0006316768121905625,4.511320873971829e-05,4.511320873971829e-05,3.237593412399292,3.269551656995957,31.958244596665075,31.958244596665075
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5458.239858878096,0.7597728806876004,,1.1521079540252686,1.1521079540252686,0.3825462830368879,0.3825462830368879,3.015690565109253,3.23229587354484,216.60530843558723,216.60530843558723
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5462.260014209303,0.7603324759189889,,2.083611011505127,2.083611011505127,0.23170822536355548,0.23170822536355548,2.826411724090576,3.208765326816568,382.35360272599195,382.35360272599195
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5465.269917680678,0.7607514467026415,,2.011248826980591,2.011248826980591,-0.024041363855261025,0.024041363855261025,2.834105968475342,3.210094860965511,375.9888924901693,375.9888924901693
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5469.289939430899,0.761311023339902,,1.1692510843276978,1.1692510843276978,-0.20945104155386315,0.20945104155386315,2.989222288131714,3.230960623377663,241.738335245949,241.738335245949
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5473.29001988746,0.7618678242006264,,1.4570749998091561,1.4570749998091561,0.0719545315668144,0.0719545315668144,2.930438041687012,3.2231425798850277,292.70453819801554,292.70453819801554
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5476.310011995785,0.7622881992964669,,0.12983666360378265,0.12983666360378265,-0.43948404121544116,0.43948404121544116,3.187119007110596,3.2638076011399137,76.6885940293176,76.6885940293176
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5480.330146924134,0.7628477916878302,,-0.06451217830181122,0.06451217830181122,-0.04834386043490752,0.04834386043490752,3.231130123138428,3.27082005916729,39.68993602886162,39.68993602886162
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5483.350166364595,0.7632681705882333,,0.19155189394950867,0.19155189394950867,0.08478888209152258,0.08478888209152258,3.182810068130493,3.262215668301812,79.40560017131881,79.40560017131881
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5487.380097360579,0.7638291265668921,,0.24496623873710632,0.24496623873710632,0.013254406797739022,0.013254406797739022,3.176039218902588,3.260504798412237,84.46557950964895,84.46557950964895
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5490.40012219048,0.7642495062174912,,0.3965475261211395,0.3965475261211395,0.05019206659602856,0.05019206659602856,3.1464931964874268,3.255421949962968,108.92875347554121,108.92875347554121
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5494.420155104526,0.7648090844087273,,1.9502555131912231,1.9502555131912231,0.38649135972030496,0.38649135972030496,2.840261220932007,3.211554219330017,371.29299839801,371.29299839801
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5498.440294652392,0.7653686774431155,,2.268215179443528,2.268215179443528,0.0790916987996284,0.0790916987996284,2.769781827926636,3.2043653434190733,434.58351549243713,434.58351549243713
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5501.460210538717,0.7657890419290505,,2.2023496627807617,2.2023496627807617,-0.02181038119672117,0.02181038119672117,2.776860475540161,3.2055282925110866,428.6678169709255,428.6678169709255
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5505.481598895611,0.7663488087944277,,0.200574591755867,0.200574591755867,-0.4977820825469826,0.4977820825469826,3.167729377746582,3.261053875157319,93.32449741073701,93.32449741073701
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5508.501623340548,0.7667691883914409,,-0.31931307911872864,0.31931307911872864,-0.17214684197214822,0.17214684197214822,3.27544903755188,3.279130618747889,3.6815811960089206,3.6815811960089206
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5512.521646245645,0.7673287651894571,,-0.3339298367500305,0.3339298367500305,-0.0036359886439376425,0.0036359886439376425,3.2837588787078857,3.280111993120377,-3.646885587508919,3.646885587508919
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5516.551597259528,0.7678897239545557,,-0.3106512725353241,0.3106512725353241,0.005776388877808444,0.005776388877808444,3.2837588787078857,3.2796635413829978,-4.095337324887982,4.095337324887982
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5519.561573873234,0.7683087049194318,,-0.24677060544490814,0.24677060544490814,0.021222977879471104,0.021222977879471104,3.2742180824279785,3.2776663358121096,3.448253384131128,3.448253384131128
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5523.58170033247,0.7688682961319165,,-0.35396021604537964,0.35396021604537964,-0.026663243479370748,0.026663243479370748,3.298839569091797,3.281500655977167,-17.33891311462976,17.33891311462976
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5526.601645475723,0.7692886646903403,,-0.1614159196615219,0.1614159196615219,0.06375754765415165,0.06375754765415165,3.2625226974487305,3.2750256720171738,12.502974568443292,12.502974568443292
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5530.611710245179,0.7698468553416137,,-0.2926059067249298,0.2926059067249298,-0.032715179082057,0.032715179082057,3.292068719863892,3.279613421916224,-12.455297947667976,12.455297947667976
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5533.631685415287,0.7702672280796982,,-0.04249680414792757,0.04249680414792757,0.08281826455150092,0.08281826455150092,3.2443642616271973,3.2710445332937814,26.680271666584154,26.680271666584154
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5537.641772897361,0.7708254218925092,,0.0004512229352258146,0.0004512229352258146,0.010709997543730445,0.010709997543730445,3.2360544204711914,3.269542701089541,33.488280618349634,33.488280618349634
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5541.661785023589,0.7713849971901348,,0.0004512229352258146,0.0004512229352258146,0.0,0.0,3.2363622188568115,3.269530575212883,33.16835635607163,33.16835635607163
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5544.661964414776,0.7718026144069586,,0.1144980788230896,0.1144980788230896,0.038013345542895316,0.038013345542895316,3.214510440826416,3.265563592345136,51.05315151871981,51.05315151871981
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5548.67183708938,0.7723607783191251,,2.8754425048828125,2.8754425048828125,0.6885366818617503,0.6885366818617503,2.6663708686828613,3.193231143994071,526.8602753112095,526.8602753112095
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5551.6718563373615,0.7727783732444287,,2.846750497817993,2.846750497817993,-0.009563940992751811,0.009563940992751811,2.6608309745788574,3.19333597158295,532.5049970040925,532.5049970040925
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5555.681881840937,0.773336558429993,,1.3697353601455688,1.3697353601455688,-0.36833060945754953,0.36833060945754953,2.946134328842163,3.2252124466183067,279.07811777614364,279.07811777614364
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5559.701925918813,0.7738961381752053,,0.6340248584747314,0.6340248584747314,-0.18301055595879684,0.18301055595879684,3.088632345199585,3.2468267046206347,158.19435942104977,158.19435942104977
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5562.701950556235,0.774313733850705,,0.34403544664382935,0.34403544664382935,-0.09666234343998413,0.09666234343998413,3.1455698013305664,3.2564904937432004,110.92069241263403,110.92069241263403
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5566.711990688273,0.7748719210725135,,0.8805248737335205,0.8805248737335205,0.13378654812041918,0.13378654812041918,3.0400044918060303,3.239391423692739,199.38693188670874,199.38693188670874
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5569.712000697222,0.7752895147117677,,1.4623081684112549,1.4623081684112549,0.1939271178903559,0.1939271178903559,2.9261293411254883,3.222990841998824,296.8615008733355,296.8615008733355
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5573.712038038306,0.775846309570929,,-0.08526437729597092,0.08526437729597092,-0.3868895247082508,0.3868895247082508,3.227436780929565,3.271215584140178,43.778803210613226,43.778803210613226
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5576.7120622907605,0.7762639051928424,,0.14607751369476318,0.14607751369476318,0.07711334026764621,0.07711334026764621,3.186195611953736,3.263519834122892,77.32422216915636,77.32422216915636
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5580.73210213408,0.7768234843486155,,0.7175750136369379,0.7175750136369379,0.14216214819159992,0.14216214819159992,3.076936960220337,3.244658866218328,167.7219059979911,167.7219059979911
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5584.752132738373,0.7773830622183399,,0.5416324138641357,0.5416324138641357,-0.043766482669294574,0.043766482669294574,3.112022876739502,3.2502940301539125,138.27115341441055,138.27115341441055
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5587.772179510965,0.7778034449233049,,0.13001711666584015,0.13001711666584015,-0.1362943451518322,0.1362943451518322,3.1926586627960205,3.2641997293434373,71.54106654741676,71.54106654741676
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5591.802180954564,0.7783644107080897,,-0.039068181067705154,0.039068181067705154,-0.0419566345322476,0.0419566345322476,3.227744579315185,3.270195150252012,42.45057093682681,42.45057093682681
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5594.822200395029,0.7787847896084932,,2.340035915374756,2.340035915374756,0.787777742277296,0.787777742277296,2.764241933822632,3.2031468801261607,438.90494630352885,438.90494630352885
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5598.842241008264,0.7793443688714365,,0.48623308539390564,0.48623308539390564,-0.46114032377620984,0.46114032377620984,3.1194093227386475,3.251887547020326,132.47822428167842,132.47822428167842
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5602.862273922317,0.7799039470626736,,0.8087041974067688,0.8087041974067688,0.08021603775569884,0.08021603775569884,3.05385422706604,3.241649593240191,187.79536617415093,187.79536617415093
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5605.882301061971,0.7803243270347845,,0.46872907876968384,0.46872907876968384,-0.11257353093724305,0.11257353093724305,3.119717121124268,3.2525511485433256,132.83402741905758,132.83402741905758
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5609.902330896341,0.7808839047973376,,1.028316617012024,1.028316617012024,0.13919984709020616,0.13919984709020616,3.0116896629333496,3.2350606887510445,223.37102581769486,223.37102581769486
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5612.932363906628,0.7813056775607788,,0.6600102186203003,0.6600102186203003,-0.12155194255022392,0.12155194255022392,3.0843234062194824,3.246290616388073,161.96721016859073,161.96721016859073
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5616.952394125961,0.781865255376918,,0.6854541897773743,0.6854541897773743,0.006329298480072857,0.006329298480072857,3.0778603553771973,3.245501741351374,167.64138597417679,167.64138597417679
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5619.9724070221055,0.782285633366369,,0.895502507686615,0.895502507686615,0.06955212614403772,0.06955212614403772,3.036311149597168,3.238973831716169,202.66268211900095,202.66268211900095
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5623.992491135788,0.7828452186844623,,-0.5257523059844971,0.5257523059844971,-0.3535385761789547,0.3535385761789547,3.313304901123047,3.28637386046931,-26.93104065373708,26.93104065373708
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5628.022503743214,0.7834061860232228,,0.11918988078832626,0.11918988078832626,0.1600347814258735,0.1600347814258735,3.1892733573913574,3.2647591010387824,75.485743647425,75.485743647425
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5631.033899703067,0.7838253645574139,,0.2142890840768814,0.2142890840768814,0.03157977381798659,0.03157977381798659,3.170807123184204,3.2615370877799275,90.72996459572336,90.72996459572336
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5635.053893351225,0.7843849372829399,,0.39907386898994446,0.39907386898994446,0.045966437035965826,0.045966437035965826,3.1347978115081787,3.255274705266408,120.47689375822924,120.47689375822924
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5638.073803078198,0.784805300911509,,0.6794992089271545,0.6794992089271545,0.09285884853861161,0.09285884853861161,3.080322504043579,3.246041659629862,165.71915558628268,165.71915558628268
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5642.083847444792,0.7853634887227567,,0.5865654349327087,0.5865654349327087,-0.023175248326086573,0.023175248326086573,3.098173141479492,3.248952449505073,150.7793080255806,150.7793080255806
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5645.113863516857,0.7857852591284413,,-0.1686340719461441,0.1686340719461441,-0.24923943930240922,0.24923943930240922,3.240670919418335,3.2746153209113675,33.94440149303257,33.94440149303257
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5649.1341824559095,0.786344877133619,,-0.02228596806526184,0.02228596806526184,0.03640211289191475,0.03640211289191475,3.2135872840881348,3.269763842496644,56.176558408509436,56.176558408509436
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5653.154059846263,0.7869044336763592,,0.5705050826072693,0.5705050826072693,0.1474649580345378,0.1474649580345378,3.103713035583496,3.249672364200125,145.95932861662897,145.95932861662897
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5656.174077746888,0.7873248123624209,,0.5759186744689941,0.5759186744689941,0.0017925694614611015,0.0017925694614611015,3.100327491760254,3.249418942152197,149.09145039194317,149.09145039194317
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5660.183937332866,0.7878829744526845,,0.8404641151428223,0.8404641151428223,0.06597374172375113,0.06597374172375113,3.051392078399658,3.2409379339862534,189.5458555865952,189.5458555865952
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5663.193995558009,0.7883019667776617,,0.6486415863037109,0.6486415863037109,-0.06372718216438168,0.06372718216438168,3.088940143585205,3.2468874762532387,157.94733266803362,157.94733266803362
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5667.224008550398,0.7888629341700081,,0.19227370619773865,0.19227370619773865,-0.1132422850665408,0.1132422850665408,3.175423622131348,3.2621022070345185,86.67858490317037,86.67858490317037
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5671.234030589334,0.7894211188733036,,0.466022253036499,0.466022253036499,0.06826609534330769,0.06826609534330769,3.123718023300171,3.2529144269312837,129.19640363111284,129.19640363111284
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5674.23408794832,0.7898387191035604,,1.2944860458374023,1.2944860458374023,0.27614931771869017,0.27614931771869017,2.9639852046966557,3.227689712450667,263.70450775401144,263.70450775401144
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5678.244115761652,0.7903969046106368,,0.10529493540525436,0.10529493540525436,-0.29655432974265294,0.29655432974265294,3.191119909286499,3.264938927770226,73.81901848372685,73.81901848372685
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5681.244137319394,0.7908144998574531,,0.36857715249061584,0.36857715249061584,0.08776010839186223,0.08776010839186223,3.1424920558929443,3.2560773062853623,113.58525039241796,113.58525039241796
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5685.26418332207,0.7913740798705926,,0.37110352516174316,0.37110352516174316,0.0006284437216504485,0.0006284437216504485,3.141261100769043,3.25602633719953,114.76523643048696,114.76523643048696
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5688.274204206129,0.7917930669977874,,0.4638568162918091,0.4638568162918091,0.030814833086796906,0.030814833086796906,3.12341046333313,3.252937216583684,129.52675325055418,129.52675325055418
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5692.2942105579605,0.7923526414916319,,1.5057976245880127,1.5057976245880127,0.25918884626177907,0.25918884626177907,2.9208972454071045,3.2220216609532715,301.124415546167,301.124415546167
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5696.294282160452,0.7929094411198927,,1.2919597625732422,1.2919597625732422,-0.05345850856309116,0.05345850856309116,2.958445310592652,3.227452458816108,269.0071482234564,269.0071482234564
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5699.2943141121,0.7933270378135139,,0.7450039982796662,0.7450039982796662,-0.18231664632539518,0.18231664632539518,3.060932874679565,3.24340623043428,182.4733557547149,182.4733557547149
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5703.304321137613,0.7938852204269796,,1.078302264213562,1.078302264213562,0.08311662892691729,0.08311662892691729,2.9963011741638184,3.2333702105126902,237.0690363488719,237.0690363488719
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5706.304351549425,0.7943028169062595,,3.0300915241241455,3.0300915241241455,0.6505898247652285,0.6505898247652285,2.615280866622925,3.1897145585368083,574.4336919138835,574.4336919138835
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5710.314382827393,0.7948610028956044,,0.22710131108760834,0.22710131108760834,-0.6989946009738931,0.6989946009738931,3.155726194381714,3.259883076879333,104.15688249761912,104.15688249761912
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5714.324590801836,0.7954192134806417,,0.9758045077323914,0.9758045077323914,0.18669934362912805,0.18669934362912805,3.0107662677764893,3.236126146573768,225.35987879727858,225.35987879727858
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5717.3544436510165,0.7958409611661226,,0.21555225551128387,0.21555225551128387,-0.25092051992781866,0.25092051992781866,3.1606507301330566,3.2606096926790853,99.95896254602866,99.95896254602866
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5721.364422189516,0.7963991398142697,,0.7247931361198425,0.7247931361198425,0.126993417974541,0.126993417974541,3.0633950233459477,3.243999406690252,180.6043833443045,180.6043833443045
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5724.374568185456,0.7968181443567149,,1.586099624633789,1.586099624633789,0.2861344564933049,0.2861344564933049,2.895352363586426,3.219619655414406,324.26729182798033,324.26729182798033
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5728.394765862224,0.7973777454824961,,1.7097104787826538,1.7097104787826538,0.030747456739056142,0.030747456739056142,2.864267349243164,3.216383288913547,352.1159396703828,352.1159396703828
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5731.414583583839,0.7977980963041572,,1.8399982452392578,1.8399982452392578,0.04314424858296251,0.04314424858296251,2.8334903717041016,3.213164628311745,379.67425660764366,379.67425660764366
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5735.434577232008,0.7983576690296847,,1.6243557929992676,1.6243557929992676,-0.053642485812927625,0.053642485812927625,2.8824257850646973,3.2181808102428926,335.75502517819535,335.75502517819535
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5739.444626218119,0.7989158574839573,,1.270485758781433,1.270485758781433,-0.08824581331637418,0.08824581331637418,2.9439799785614014,3.2273182338519244,283.338255290523,283.338255290523
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5742.454793386834,0.7993348649735981,,1.2946665287017822,1.2946665287017822,0.008033032242082886,0.008033032242082886,2.939979076385498,3.226669839841969,286.690763456471,286.690763456471
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5746.474666157683,0.799894420873315,,0.34006544947624207,0.34006544947624207,-0.23747047074429126,0.23747047074429126,3.127103567123413,3.255989264276182,128.88569715276876,128.88569715276876
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5749.484698205568,0.8003134095544855,,-0.15419776737689972,0.15419776737689972,-0.16420530047194365,0.16420530047194365,3.227436780929565,3.273126174195137,45.68939326557198,45.68939326557198
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5753.495028212208,0.8008716371260893,,-0.8269298672676086,0.8269298672676086,-0.16774981080778936,0.16774981080778936,3.3643949031829834,3.2957550680424403,-68.63983514054306,68.63983514054306
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5757.5149533375625,0.8014312003134182,,0.3351931869983673,0.3351931869983673,0.2890907213510693,0.2890907213510693,3.140953302383423,3.2571407457866983,116.18744340327547,116.18744340327547
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5760.534783377891,0.8018515528498124,,1.5218579769134521,1.5218579769134521,0.39295747577441814,0.39295747577441814,2.9092018604278564,3.221482695991829,312.2808355639726,312.2808355639726
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5764.534819179131,0.8024083474946315,,0.9763458967208862,0.9763458967208862,-0.13637679943349948,0.13637679943349948,3.0110740661621094,3.2362921186790787,225.21805251696935,225.21805251696935
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5767.534843431589,0.8028259431165453,,0.46530044078826904,0.46530044078826904,-0.17034710819882135,0.17034710819882135,3.1114072799682617,3.2523671800707614,140.95990010249972,140.95990010249972
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5771.534878847873,0.8033827377077796,,0.14120525121688843,0.14120525121688843,-0.08102308000874342,0.08102308000874342,3.1775779724121094,3.2634516058409453,85.87363342883592,85.87363342883592
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5774.534898480819,0.8038003326866692,,0.1453557014465332,0.1453557014465332,0.0013834743559893244,0.0013834743559893244,3.1751158237457275,3.263428144629476,88.31232088374863,88.31232088374863
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5778.536179241499,0.8043573006266245,,0.9570373296737671,0.9570373296737671,0.20285545473427435,0.20285545473427435,3.0150749683380127,3.2370529339285072,221.97796559049453,221.97796559049453
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5782.546318693119,0.8049155016734622,,0.2770870327949524,0.2770870327949524,-0.16955776852200194,0.16955776852200194,3.1452620029449463,3.258857166022412,113.59516307746587,113.59516307746587
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5785.566217256259,0.8053358637480545,,0.5907158851623535,0.5907158851623535,0.10385410165609774,0.10385410165609774,3.0840156078338623,3.24845797355812,164.44236572425774,164.44236572425774
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5789.586265183731,0.8058954440291207,,0.9288864731788635,0.9288864731788635,0.08412103390747108,0.08412103390747108,3.0166139602661133,3.2378088630603497,221.19490279423638,221.19490279423638
calce_a123,008,calce_a123/008/US06,LFP_Graphite,SPMe,Prada2013,B,compatible_surrogate,US06,,0.995,5792.606432448691,0.806315843506312,,0.30253103375434875,0.30253103375434875,-0.20739097688114397,0.20739097688114397,3.139106750488281,3.2579258926237475,118.81914213546673,118.81914213546673
